Index,Anotação
"Atendimento muito bom, estao de parabens, pelos esfoco e.decicacao em procurar o em atender o cliente, estou muito grato por toda a equipe coco Bambu..","{'entities': [(139, 149, 'GERAL'), (0, 11, 'SERVIÇO')]}"
"Como nos demais Coco Bambu, a comida é maravilhosa. O cardápio tem muitas opções, tanto de comidas como de bebidas. O atendimento é bom, entretanto,  no final do almoço, senti incomodada com a demonstração do garçon do seu interesse para que fossemos embora rápido.","{'entities': [(16, 26, 'GERAL'), (30, 36, 'COMIDA'), (54, 62, 'COMIDA'), (91, 98, 'COMIDA'), (107, 114, 'BEBIDA'), (118, 129, 'SERVIÇO'), (209, 215, 'SERVIÇO')]}"
"Comida muito boa, excelente atendimento pelo garçons abraao , diego , paulinho e igor... serviço rapido , uma coisa que demorou um pouco mais foi a sobremesa","{'entities': [(0, 6, 'COMIDA'), (148, 157, 'COMIDA'), (28, 39, 'SERVIÇO'), (45, 59, 'SERVIÇO'), (62, 67, 'SERVIÇO'), (70, 78, 'SERVIÇO'), (81, 85, 'SERVIÇO'), (89, 96, 'SERVIÇO')]}"
"Fomos bem atendido pelo garçom Eraldo e o gerente Charles. O suco muito bom, salada saborosa e o prato de peixe tilapia grelhada também saborosa.","{'entities': [(77, 83, 'COMIDA'), (97, 102, 'COMIDA'), (106, 128, 'COMIDA'), (61, 65, 'BEBIDA'), (24, 37, 'SERVIÇO'), (42, 57, 'SERVIÇO')]}"
Restaurante maravilhoso com atendimento do João Francisco excelente! Comida boa e música de qualidade.,"{'entities': [(82, 88, 'AMBIENTE'), (0, 11, 'GERAL'), (69, 75, 'COMIDA'), (28, 39, 'SERVIÇO'), (43, 57, 'SERVIÇO')]}"
"Restaurante muito bom para comer camarão, O prato dá bem para o número de pessoas indicadas, porém havíamos ido a este restaurante no dia primeiro de janeiro e voltamos agora no sábado de Carnaval para jantar e nos surpreendeu o aumento nos preços - na...Mais","{'entities': [(0, 11, 'GERAL'), (119, 130, 'GERAL'), (33, 40, 'COMIDA'), (44, 49, 'COMIDA'), (241, 247, 'PREÇO')]}"
"Excelente atendimento. Todos os profissionais, com quem tivemos contato,nos atenderam muito bem. Preocuparam-se com cada detalhe. Até o suco que meu filho derramou na roupa eles limparam, o próprio maitre o fez.","{'entities': [(136, 140, 'BEBIDA'), (10, 21, 'SERVIÇO'), (198, 204, 'SERVIÇO')]}"
"Ambiente bastante agradável, fomos bem recepcionados e atendidos pelo garçom Eduardo.  Comida excelente.","{'entities': [(0, 8, 'AMBIENTE'), (87, 93, 'COMIDA'), (39, 52, 'SERVIÇO'), (70, 84, 'SERVIÇO')]}"
"Gostamos muito do prato pedido: Camarão Coco Bambu a sugestão do vinho excelente  Sumelie Tiago nós atendeu muito bem, nota 10","{'entities': [(18, 23, 'COMIDA'), (32, 50, 'COMIDA'), (65, 70, 'BEBIDA'), (82, 95, 'SERVIÇO')]}"
"Restaurante espaçoso, extremamente barulhento com muitas famílias. A comida é honesta, não espetacular. Garçons um pouco confusos. Ambiente escuro para o tipo de frequentadores.","{'entities': [(131, 139, 'AMBIENTE'), (0, 11, 'GERAL'), (69, 75, 'COMIDA'), (104, 111, 'SERVIÇO')]}"
"Diante da variedade de pratos, foi difícil escolher o prato com camarão. Além de delicioso, a aparência aumentava mais a expectativa de apreciar aquela arte. Como sobremesa, lá encontrava-se o melhor ""pudim do mundo"", que realmente estava delicioso. Recomendo","{'entities': [(23, 29, 'COMIDA'), (54, 71, 'COMIDA'), (163, 172, 'COMIDA'), (201, 206, 'COMIDA')]}"
Excelente comida e atendimento! Melhor camarão da cidade. Vale a pena repetir a estadia no melhor restaurante da cidade.,"{'entities': [(98, 109, 'GERAL'), (10, 16, 'COMIDA'), (39, 46, 'COMIDA'), (19, 30, 'SERVIÇO')]}"
"Camarão internacional: prato muito bem servido é delicioso! O ambiente dispensa comentários e o atendimento sempre impecável! João Paulo, Abraão, Felipe e Gabriel.","{'entities': [(62, 70, 'AMBIENTE'), (0, 21, 'COMIDA'), (23, 28, 'COMIDA'), (96, 107, 'SERVIÇO'), (126, 136, 'SERVIÇO'), (138, 144, 'SERVIÇO'), (146, 152, 'SERVIÇO'), (155, 162, 'SERVIÇO')]}"
"Os pratos são muito bem apresentados e em boa quantidade de comida, podendo satisfazer de 2 a 3 pessoas. A qualidade é excelente. Recomendo","{'entities': [(3, 9, 'COMIDA'), (60, 66, 'COMIDA')]}"
"Fui atendida pelo guilherme, ótimo atendimento e camarão internacional maravilhoso. Camarão veio bem rápido.","{'entities': [(49, 70, 'COMIDA'), (84, 91, 'COMIDA'), (18, 27, 'SERVIÇO'), (35, 46, 'SERVIÇO')]}"
"Comida muuuito saborosa, cerveja geladíssima, atendimento rápido e eficiciente. Tudo para deixar a sexta-feira animada!","{'entities': [(0, 6, 'COMIDA'), (25, 32, 'BEBIDA'), (46, 57, 'SERVIÇO')]}"
Matheus Carvalho e Mazinho nos atenderam muito bem. Nos sentimos acolhidos. E a comida estava ótima e num preço justo,"{'entities': [(80, 86, 'COMIDA'), (0, 16, 'SERVIÇO'), (19, 26, 'SERVIÇO'), (106, 111, 'PREÇO')]}"
"Cada vinda ao Cocobambu é mais uma oportunidade para desfrutar de excelentes pratos, com bom atendimento. Começamos com pastel de bacalhau e lulas de entrada, com cerveja estupidamente gelada. No almoço, lombo de bacalhau ao forno para 02 pessoas. Tivemos uma falha que comentei com...Mais","{'entities': [(14, 23, 'GERAL'), (77, 83, 'COMIDA'), (120, 146, 'COMIDA'), (204, 230, 'COMIDA'), (163, 170, 'BEBIDA'), (93, 104, 'SERVIÇO')]}"
"Local com fina arquitetura e música agradável. Ambiente agradabilíssimo. Pedimos lagosta, que estava maravilhosa. No tocante ao atendimento, realizado pelo garçons Edimilson e seu auxiliar Eduardo, foi com nível de excelência: atenciosos, educados e risonhos. Noite maravilhosa. Aconselho a todos virem.","{'entities': [(15, 26, 'AMBIENTE'), (29, 35, 'AMBIENTE'), (47, 55, 'AMBIENTE'), (0, 5, 'GERAL'), (81, 88, 'COMIDA'), (128, 139, 'SERVIÇO'), (156, 173, 'SERVIÇO'), (189, 196, 'SERVIÇO')]}"
"Estive durante o almoço no estabelecimento com minha família e, além da bela refeição servida, tenho que destacar o fabuloso atendimento prestado por seus funcionários,  em especial ao garçom Alex, pessoa gentil,  atenciosa e grande profissional.  Parabéns aos administradores pelo conjunto de atendimento!","{'entities': [(27, 42, 'GERAL'), (77, 85, 'COMIDA'), (125, 136, 'SERVIÇO'), (185, 196, 'SERVIÇO'), (294, 305, 'SERVIÇO')]}"
"Alem de um ambiente agradável, o atendimento é perfeito. A comida tem um sabor impecável, deliciosamente prazerosa a degustação dos pratos e sabores. É muito bem servido em uma farta quantidade. Recomendo e muito que conheçam e apreciem esse lugar.","{'entities': [(11, 19, 'AMBIENTE'), (242, 247, 'GERAL'), (59, 65, 'COMIDA'), (132, 138, 'COMIDA'), (33, 44, 'SERVIÇO')]}"
"Ambiente agradável, comida muito boa , porém preço um tanto salgado, poderiam oferecer promoções na semana ao menos.","{'entities': [(0, 8, 'AMBIENTE'), (20, 26, 'COMIDA'), (45, 50, 'PREÇO'), (87, 96, 'PREÇO')]}"
"Excelente atendimento (garçom Josi), ótimo para crianças, espaço infantil sensacional▪Comida, bebida para todos os gostos Música de qualidade","{'entities': [(58, 73, 'AMBIENTE'), (122, 128, 'AMBIENTE'), (86, 92, 'COMIDA'), (94, 100, 'BEBIDA'), (10, 21, 'SERVIÇO'), (23, 34, 'SERVIÇO')]}"
"Pedi uma salada ceasar com camarões e uma porção de camarões na cerveja. Ambos maravilhosos!! O atendimento deixa a desejar...como sou de Minas seria legal ter recebido sugestões e mais atenção, mas os garçons não são tão atenciosos. No entanto, compensam no sabor!","{'entities': [(9, 35, 'COMIDA'), (52, 71, 'COMIDA'), (96, 107, 'SERVIÇO'), (202, 209, 'SERVIÇO'), (138, 143, 'LOCALIZAÇÃO')]}"
Atendimento muito bom de Fátima. Comida bem servida e música de melhor qualidade.  Gastamos muito daqui.,"{'entities': [(54, 60, 'AMBIENTE'), (33, 39, 'COMIDA'), (0, 11, 'SERVIÇO'), (25, 31, 'SERVIÇO')]}"
"Apesar de ser um franquia da unidade do lago sul , a qualidade é inferior pelo menos na noite em que fui, eu fui mal atendida e a comida não veio tão gostosa quanto à da outra unidade! Quem quiser ir ao coco bambu na...Mais","{'entities': [(203, 213, 'GERAL'), (130, 136, 'COMIDA'), (117, 125, 'SERVIÇO'), (40, 48, 'LOCALIZAÇÃO')]}"
"O local é espaçoso, com muitas mesas, mas ainda assim oferece um ambiente intimista, inclusive com opção de música ao vivo em um dos ambientes. O único porém, a meu ver, é o fato de ficar dentro de um shopping. Para famílias, bom saber que...Mais","{'entities': [(2, 7, 'AMBIENTE'), (65, 73, 'AMBIENTE'), (108, 122, 'AMBIENTE'), (133, 142, 'AMBIENTE'), (201, 209, 'LOCALIZAÇÃO')]}"
"Lugar maravilhoso e atendimento PERFEITO feito pelo garçom Gama, o melhor da casa, atencioso e alegre e o gerente Mauro que nos tratou de forma personalizada e com muita atenção! Excelente! Parabéns a Equipe Coco Bambu!","{'entities': [(0, 5, 'GERAL'), (208, 218, 'GERAL'), (20, 31, 'SERVIÇO'), (52, 63, 'SERVIÇO'), (106, 119, 'SERVIÇO')]}"
"O César nos atendeu com muita educação e atenção. Comida ótima e sem demora! Ambiente familiar, organizado e limpo","{'entities': [(77, 85, 'AMBIENTE'), (50, 56, 'COMIDA'), (2, 7, 'SERVIÇO')]}"
"Espaço fantástico, com atendimento muito bom e simpático. Comida da melhor qualidade. Voltaremos muitas vezes com certeza. Maitre Denilson e Fernando show...","{'entities': [(0, 6, 'GERAL'), (58, 64, 'COMIDA'), (23, 34, 'SERVIÇO'), (123, 138, 'SERVIÇO'), (141, 149, 'SERVIÇO')]}"
O Douglas é fera! Pode promover pra chefe! Ele se veste muito bem. O garçom estava cheiroso. A vista é maravilhosa.,"{'entities': [(95, 100, 'AMBIENTE'), (2, 9, 'SERVIÇO'), (69, 75, 'SERVIÇO')]}"
"Gostaria de parabenizar o restaurante, atendimento perfeito, comida maravilhosa, o garçom leonardo foi extremamente atencioso! Limpeza ótima, super seguro, mesas distanciadas. Recomendo!","{'entities': [(26, 37, 'GERAL'), (61, 67, 'COMIDA'), (39, 50, 'SERVIÇO'), (83, 98, 'SERVIÇO')]}"
"Definitivamente não é um restaurante gourmet, mas satisfaz ao que se propõe. Excelente para refeições com grupos grandes, já que possui cardápio extenso e variado. Filas enormes aos finais de semana e atendimento um tanto desatento.","{'entities': [(25, 36, 'GERAL'), (136, 144, 'COMIDA'), (201, 212, 'SERVIÇO')]}"
"Ótima comida, ótimo atendimento do Luís e do Souza, local agradável! Um cardápio extenso e tudo que pedir pra experimentar é maravilhoso. E a melhor gorda de limão que já provei!","{'entities': [(52, 57, 'GERAL'), (6, 12, 'COMIDA'), (72, 80, 'COMIDA'), (149, 163, 'COMIDA'), (20, 31, 'SERVIÇO'), (35, 39, 'SERVIÇO'), (45, 50, 'SERVIÇO')]}"
"Ótima festa de carnaval! As crianças se divertiram, aproveitaram e degustamos uma maravilhosa comida! Lugar super aconchegante e estruturado. Recomendo demais! Parabéns Coco Bambu Anhembi","{'entities': [(102, 107, 'GERAL'), (169, 179, 'GERAL'), (94, 100, 'COMIDA'), (180, 187, 'LOCALIZAÇÃO')]}"
Um simples almoço com minha mãe tornou-se especial pela excelente comida e atendimento impecável do garçom Marcos Melo!!!,"{'entities': [(66, 72, 'COMIDA'), (75, 86, 'SERVIÇO'), (100, 118, 'SERVIÇO')]}"
"Ambiente agradável,comida muito boa, atendimento gentil e muito atencioso da entrada a saída, especialmente para quem nos atendeu, garçom Jonathan. Perfeito.....","{'entities': [(0, 8, 'AMBIENTE'), (19, 25, 'COMIDA'), (37, 48, 'SERVIÇO'), (131, 146, 'SERVIÇO')]}"
"Quando quero matar a saudade da comida nordestina, nada como apreciar um maravilhoso prato, ambiente bem familiar e amplo.","{'entities': [(92, 100, 'AMBIENTE'), (32, 49, 'COMIDA'), (85, 90, 'COMIDA')]}"
Garçom Darlan atendimento exemplar e comida muito boa! Ainda usamos descontos pelo aplicativo. Voltarei com certeza!,"{'entities': [(37, 43, 'COMIDA'), (14, 25, 'SERVIÇO'), (68, 77, 'PREÇO')]}"
"A comida é muuuuuuito boa, porém o preço é alto. Não aconselho a ir quem estiver com o orçamento limitado. Atendimento bom, comida sensacional. Voltarei com certeza.","{'entities': [(2, 8, 'COMIDA'), (124, 130, 'COMIDA'), (107, 118, 'SERVIÇO'), (35, 40, 'PREÇO')]}"
"Fomos rebidos com muita atenção de toda a equipe, e ao nos sentarmos fomos atendido super bem pelo garçom responsável Souza. Super indico.","{'entities': [(99, 105, 'SERVIÇO'), (118, 123, 'SERVIÇO')]}"
"Bem localizado em Fortaleza, este restaurante esta na avenida  beira mar. O restaurante tem lindissima vista do mar de Fortaleza. Os frutos do mar servidos ali sao maravilhosos, vale a pena conferir, super recomendado.","{'entities': [(103, 108, 'AMBIENTE'), (34, 45, 'GERAL'), (76, 87, 'GERAL'), (133, 146, 'COMIDA'), (18, 27, 'LOCALIZAÇÃO'), (119, 128, 'LOCALIZAÇÃO')]}"
Atendimento excelente realizado pelo garçom Lima. Vamos com frequencia e aproveitamos as promoçoes de pratos com camarao super recomendado. Hj os camaroes estavam menores e em menor quantidade do que outras vezes. Pedimos o Camarao a Praia de Boa Viagem que é espaguete com molho...Mais,"{'entities': [(102, 120, 'COMIDA'), (146, 154, 'COMIDA'), (224, 253, 'COMIDA'), (260, 279, 'COMIDA'), (0, 11, 'SERVIÇO'), (37, 48, 'SERVIÇO'), (89, 98, 'PREÇO')]}"
"Recepção do jean foi ótima e o atendimento do Paulo maravilhoso, o prato estava muito gostoso e bem servido","{'entities': [(67, 72, 'COMIDA'), (0, 8, 'SERVIÇO'), (12, 16, 'SERVIÇO'), (31, 42, 'SERVIÇO'), (46, 51, 'SERVIÇO')]}"
Serviço excelente. Comida deliciosa. O camarão internacional muito bom. E o atendimento do sr Misael garçom foi nota 10!!!,"{'entities': [(19, 25, 'COMIDA'), (39, 60, 'COMIDA'), (0, 7, 'SERVIÇO'), (76, 87, 'SERVIÇO'), (91, 107, 'SERVIÇO')]}"
"Moramos no exterior e estando por aqui matando as saudades, não podíamos deixar de ir ao Coco Bambu! Como sempre, a comida ótima e o atendimento do Ricardo nota 1000. Simpático, atencioso e gentil.  Muito bom ! Recomendo !!!!","{'entities': [(89, 99, 'GERAL'), (116, 122, 'COMIDA'), (133, 144, 'SERVIÇO'), (148, 155, 'SERVIÇO')]}"
"Ótimo atendimento, cardápio variado, garçom Fábio, chopp geladissimo,falta imagem ilustrativa no cardapio dos pratos.","{'entities': [(19, 27, 'COMIDA'), (97, 105, 'COMIDA'), (110, 116, 'COMIDA'), (51, 56, 'BEBIDA'), (6, 17, 'SERVIÇO'), (37, 49, 'SERVIÇO')]}"
"Dia 19/05 decidir ir almoçar no coco bambu atendimento, comida e ambiente maravilhoso. Obg cocó bambu","{'entities': [(65, 73, 'AMBIENTE'), (32, 42, 'GERAL'), (91, 101, 'GERAL'), (56, 62, 'COMIDA'), (43, 54, 'SERVIÇO')]}"
"Comida maravilhosa, camarão em Costra e filé à molho mostarda, atendimento perfeito feitos pelo, garçom Rubens e gerente Charles ☺️😍","{'entities': [(0, 6, 'COMIDA'), (20, 37, 'COMIDA'), (40, 61, 'COMIDA'), (63, 74, 'SERVIÇO'), (97, 110, 'SERVIÇO'), (113, 128, 'SERVIÇO')]}"
"Maravilhosa! Excelente comida, acompanhamento pelo garçom Wemerson nota 100! Tudo otimo. Nada a reclamar!","{'entities': [(23, 29, 'COMIDA'), (51, 66, 'SERVIÇO')]}"
"Estive no restaurante almoçando com amigas e fomos muito bem atendidas pelo Rodrigo Baiano. Desejo tudo de maravilhoso para ele, super simpático,atencioso. Ele merece um aumento.","{'entities': [(10, 21, 'GERAL'), (76, 90, 'SERVIÇO')]}"
"O atendimento do Diego foi excelente. O ambiente é ótimo. A comida estava perfeita. Simplesmente, recomendo.","{'entities': [(40, 48, 'AMBIENTE'), (60, 66, 'COMIDA'), (2, 13, 'SERVIÇO'), (17, 22, 'SERVIÇO')]}"
Atendimento do garçom Rafael muito atencioso e comida muito boa! Coco bambu sempre surpreende! Toppppppppppppppppppp,"{'entities': [(65, 75, 'GERAL'), (47, 53, 'COMIDA'), (0, 11, 'SERVIÇO'), (15, 28, 'SERVIÇO')]}"
"Minha filha adorou, pois tem um espaço bem legal com monitor para as crianças brincarem. Não demos muita sorte com o prato, não estava tão maravilhoso assim, mas OK.","{'entities': [(32, 38, 'AMBIENTE'), (117, 122, 'COMIDA')]}"
