,Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK
108,84501,Coco Bambu Ribeirao Preto,1,5,2019-10-1,2019-10-8,"Restaurante impecável e atendimento excepcional do Raynan. Com certeza voltaremos logo! Pedimos prato camarão de olinda por apenas 49,90.Mais",Jantar com namorada,tiagopinheiro97
109,109345,Coco Bambu Lago Sul,0,5,2014-8-1,2015-3-25,"Ambiente agradável. Atendimento excelente. Os pratos não são baratos, mas valem cada centavo e são bem servidos. O meu prato preferido é a carne de sol do sertão, arroz de leite e carne desfiada. Delícia.",Recomendo,luisavaccani
110,153279,Coco Bambu - Dom Pastel,0,5,2018-7-1,2018-7-6,Excelente atendimento do garçom Eduardo e da metre Mônica. Ótima música e ambiente agradável. Recomendo!,Lanche ,Yara S
111,120794,Coco Bambu Brasília Shopping,0,4,2015-10-1,2015-11-30,"Ambiente aconchegante, com comida deliciosa! O Camarão Internacional, especialidade da casa, serve bem 4 pessoas. O preço pode parecer um pouco alto, mas é bem servido.",Excelente Comida,trsdt
112,15567,Coco Bambu Porto Alegre,0,5,2017-4-1,2017-4-20,"Fomos almoçar durante a semana, achamos perfeito em todos os sentidos. Ficamos surpresas com o valor, tem uma promoção que diversos pratos estão por 59,00 para duas pessoas, preço bem inferior ao que pagaríamos em restaurantes comuns. Comida dez, harmonização perfeita, camarões no ponto... Para...Mais",Excelente,Michelagoncalves
113,61882,Coco Bambu Frutos do Mar,1,5,2019-7-1,2019-7-7,"Atendimento do Sr. Teixeira, pedimos Camarão Internacional e Peixe a Delícia, e apesar do restaurante bem cheio, saiu em 25 minutos. Recomendo!",Jantar dos primos,Jorque
114,12625,Coco Bambu Iguatemi Fortaleza,0,5,2022-5-1,2022-5-9,"Atendimento incrível com comida e bebida de qualidade, além da atenção e dedicação de todos os colaboradores do restaurante em especial Joel! Onde atendeu super bem e nos indicou pratos incríveis.",Férias Fortaleza! Do Sul ao nordeste,688kathleenn
115,160476,Coco Bambu Meireles,0,5,2017-2-1,2017-2-16,"Restaurante muito aconchegante, com vários ambientes, todos bonitos. Bom atendimento. O pastel gigante é ótimo como entrada e para bater fotos. Todos os pratos Sāo bem servidos.",Ótimo,Marcia S
116,165690,Coco Bambu - Dom Pastel,0,5,2017-9-1,2017-9-16,"Tudo excelente! Fomos atendidos pelo João Paulo que foi muito atencioso. Comemos Camarões Mucuripe, pastel Dom Pastel e Cocada ao forno com sorvete. Recomendo!",Ótimo,michelesL3159VO
117,58539,Coco Bambu Recife,1,3,2019-3-1,2019-3-19,"Comida excelente, custo alto, mas entrega qualidade. Atendimento ficou bem a desejar na minha visita.",Boa experiência,victorltda
118,95458,Coco Bambu Lago Sul,0,4,2013-10-1,2014-1-21,"Ambiente agradável, vista muito bonita e preços razoáveis pois a maioria dos pratos servem duas pessoas. Recomendo.",Aniversário de família,MariaT767
119,13496,Coco Bambu Anália Franco,0,5,2017-12-1,2017-12-6,"O Rei do Trip, garçom Marlon. Excelente atendimento!!! Prato e sobremesa deliciosos. Com surpresa no final! Parabéns Coco Bambu por estar em 1° no trip!!",Comemorando aniversário de casamento no Coco Bambu,Paula P
120,28104,Coco Bambu Brasília Shopping,0,5,2015-12-1,2016-1-29,Ambiente maravilhoso. Atendimento perfeito e pratos variados e fartos que agradam o paladar e o bolso. Volto lá sempre que posso.,Excelente!,Maria Liège L
121,15624,Coco Bambu - Dom Pastel,0,5,2017-11-1,2017-11-11,"Estamos satisfeitos com o  atendimento  em geral,boa localização,a comida boa,o ambiente  bem climatizado . atendimento João Paulo  e Eduardo.",Aniversário ,wagner g
122,126960,Coco Bambu Frutos do Mar,2,3,2015-12-1,2015-12-4,"Hoje, fui a este restaurante, para a confraternização da turma de Pilates da Academia Personal Care. A comida servida, peixe, foi de péssima qualidade. O serviço estava bom e a carta de vinho bem variada. Que pena.",Qualidade que não se manteve,Francisco S
123,159442,Coco Bambu Anália Franco,1,5,2018-5-1,2018-5-28,"Lugar bacana, música boa, Comida boa! Atendimento de primeira pelo Marlon e Jadson! Chef Delexon! Voltaremos mais vezes com certeza!",Aniversário de Casamento,Denis Chequer A
124,142461,Coco Bambu JK,0,3,2017-10-1,2017-10-13,Espera mais. Ouvimos tanto falar do coco bambu. Que sonhei com um lugar de atendimento impecável e gastronômia maravilhosa. Minha beringela veio morna e não macia como deveria ser. A cocada foi a única coisa que me deixou feliz.,Jantar,Renata R
125,106372,Coco Bambu Porto Alegre,0,5,2021-4-1,2021-4-22,Comida ótima e atendimento melhor ainda. Atendimento Excelente do garçom Wandery.  Local para visitar constantemente.,Visita,peettrus
126,21069,Coco Bambu Santo André,12,4,2019-1-1,2019-1-31,"Estivemos no Coco Bambu pela primeira vez ontem, e o que vale ressaltar de cara é toda a beleza do local, o ambiente é lindo, muito bem organizado e confortável.  Percebe-se que se trata de um restaurante recém inaugurado, toda a equipe de atendimento foi...Mais",Experiência ótima. Ambiente encantador.,THIAGOGM82
127,14867,Coco Bambu Anália Franco,0,5,2017-3-1,2017-3-10,"Em quase todas as vezes que visitamos a casa, pedimos pratos com base de camarão, como o Mediterrâneo e o Tropical, e desta vez aceitamos a sugestão do garçom Rock e tivemos a grata surpresa com o Camarão ao Forno*, que acompanha risoto de limão...Mais",Sempre excelente!,CinthiaRaCosta
128,70754,Coco Bambu Frutos do Mar,0,5,2016-7-1,2016-10-3,"Sempre tive vontade de conhecer o restaurante, aproveitei minha passagem para fortaleza e fui, seimplesmente maravilhoso, comida, atendimento e custo beneficio. Por ser um restaurante bem conhecido imaginei que os preços fossem um pouco salgados e me enganei, pedimos um prato para 3 pessoas e...Mais",Maravilhoso,Adriane R
129,96402,Coco Bambu Frutos do Mar,0,5,2017-12-1,2017-12-8,Fomos muito bem atendido pelo garçom Wagner!! Nota 10!!! Comida muito bem temperada e servida. Valeu a visita!,Muito bom!!,Ana Claudia G
130,171824,Coco Bambu Anália Franco,0,5,2018-4-1,2018-4-21,"Ricardo Mombaça gente fina e super atencioso, com ótimas sugestões de pratos e preocupado com a excelência no atendimento.",Jantar,Vitor P
131,21341,Coco Bambu SP Market,1,5,2021-5-1,2021-5-22,"Música ambiente ao vivo com repertório agradável,.  A comida é excepcional e o ambiente muito agradável.  Possui espaço Kids","Jantar maravilhoso, qualidade que se mantém a cada visita. O bobó de camarão é formidável.",640robsonb
132,19265,Coco Bambu Market Place,0,5,2016-12-1,2016-12-8,"O restaurante é bem caro, mas porque é de alto nível. A comida é muito boa e vale o preço, pena que eu tenho alergia a camarão. Mas nada que um remédio não resolva depois.",Vale o preço ,denissonp954
133,111965,Coco Bambu Brasília Shopping,0,5,2016-8-1,2016-8-4,"As refeições, o ambiente e o atendimento no local melhoraram bastante. Percebi o olhar atento da gerência, porque ao reclamar de uma sobremesa, imediatamente me ofereceu - graciosamente - outra. Outro bom diferencial: há delivery de noite.","Muito bom, por isto sempre cheio.",Ricardopiresribeiro
134,118813,Coco Bambu Recife,0,5,2020-11-1,2020-11-21,"À começar pela recepcionista Andressa, que nos conduziu com muita gentileza até a mesa. Após, fomos surpreendidos pelo ótimo atendimento do Ricardo, uma figura! O prato estava excepcional.  Em suma, ótima comida e excelente atendimento. Voltamos e voltaremos.",Excelente comida e atendimento.,37667
135,55010,Coco Bambu JK,0,5,2016-10-1,2016-10-15,"Um dos melhores restaurantes que eu já tive a oportunidade de ir! Tudo perfeito! Atendimento super especial, decoração, público, música ao vivo em bom volume, comida maravilhosa  (fomos de Camarão Internacional), bebida top e a sobremesa fechou com chave de ouro ( cocada ao forno...Mais",Excelente! ,brendadulce
136,128708,Coco Bambu JK,0,4,2018-4-1,2018-6-18,"Comida boa, bebida boa, lugar bom, preço justo!  Espaço ideal para grandes grupos. Ideal reservar com antecedência.",30 anos amizades!,André J
137,73985,Coco Bambu Market Place,0,5,2017-5-1,2017-5-3,"Muito boa está unidade! Já conhecia a casa,mas está em especial tem uma excele te acústica! Garçons muito atenciosos e recepcionistas também! Peixe sofisticado,arroz e batata soute. Sobremesa cocada de forno com sorvete! Hummmm! Muito boa!","Simples apresentação,sabor sofisticado!",r_giag
138,51537,Coco Bambu Restaurante,0,5,2021-9-1,2021-9-28,"O atendimento foi excelente, garçons super atenciosos, principalmente o Boaz, que foi o responsável pelo nosso atendimento. Os pratos são ótimos e serviram muito bem a todos os convidados, a apresentação é excelente e o sabor é melhor ainda! A expectativa foi superada com pratos...Mais",Aniversário da Mirtes,BessasVictor
139,92304,Coco Bambu Lago Sul,0,4,2018-12-1,2019-6-5,"Local agradável, muito aconchegante e  ótimo atendimento comida boa com preço bom   bebida gelada e ambiente limpo",COMEMORAÇÃO DE NIVER,Cleonice O
140,128164,Coco Bambu Manaus,2,5,2017-8-1,2017-8-26,"Muito bom 👏 vale muito a pena fazer uma visita, indico o camarão internacional para quem ainda não conhece o lugar, esse prato é sensacional... serve 3 pessoas que come muito ou até 4 pessoas que comam normal.",Pontes,Marcos E
141,75465,Coco Bambu Anália Franco,0,5,2016-11-1,2017-10-2,"Ambiente em dois níveis. Frequento o nível superior, madeira de lei, meia luz que incide sobre as mesas. Não deixe de apreciar os camarões Jangadeiros e a Lagosta grelhada. Maravilhosos. Lugar ótimos para reunir família e amigos.",ambiente e comida ótimos,Mazelira
142,57527,Coco Bambu Lago Sul,0,5,2019-12-1,2019-12-8,"Restaurantes muito agradável , ambiente aconchegante e o garçom expedido , foi muito receptivo , atencioso , um garçom excelente. Muito obrigada pelo atendimento expedito",Elogio,257thalitar
143,157176,Coco Bambu SP Market,0,5,2019-6-1,2019-6-28,Garçom Wagner atencioso. Jantar delicioso!!! Diversas musicas ao vivo. Exelente lugar para qualquer ocasião,Jantar,Priscila C
144,45405,Coco Bambu SP Market,0,5,2021-2-1,2021-2-6,o garçom Marcos Abreu e nota 10000 recomendo a todos abraço bom atendimento atencioso uma pessoa extraordinário,Reunião entre amigos,X5398VGalinem
145,21685,Coco Bambu JK,0,5,2017-3-1,2017-9-6,"Pode fechar o olho e escolher qualquer item do cardápio (que mais parece um livro devido à infinidade de opções) que você não vai se arrepender. Absolutamente tudo, das pizzas à parmegiana passando pelos frutos do mar, tudo é simplesmente divino! Os preços são um...Mais","Ótimo, tudo de bom...",telmatiemi
146,147955,Coco Bambu Anália Franco,0,5,2018-3-1,2018-3-7,"Fomos bem atendidos pelo Ricardo Bombassa e pelo Charles gerente da casa, fizeram todo possível para que nossa noite fosse agradabilíssima e muito deliciosa com pratos excelentes! Com certeza vamos voltar!",Confraternizaçao,joycemN3513EE
147,186517,Coco Bambu Campinas,0,5,2017-12-1,2017-12-19,"Ambiente agradável, comida boa e atendimento bom. O garçom Welinton foi bastante atencioso. Ótimo lugar para um almoço com amigos!",Boa viagem,Maria Fernanda L
148,93908,Coco Bambu Frutos do Mar,0,4,2015-5-1,2015-5-20,"Restaurante mantem o mesmo nivel da confidant Das outras filiais que conheço ( São Paulo e Brasilia ).  O Serviço é bom mas não espere ter o padrão de atendimento de São Paulo, a vista do Mar compensa e ficar na varanda é mais agradavel...Mais",Qualidade e Variedade,594ulyssesc
149,144336,Coco Bambu SP Market,0,5,2018-11-1,2019-2-12,"Era um dia de semana, tínhamos reserva, então não foi difícil de sentar. Fomos muito bem atendidos! Recomendo!",Bom atendimento,marciamkw
150,155801,Coco Bambu Anália Franco,1,5,2017-10-1,2017-10-12,"Ambiente super aconchegante com um ótimo atendimento. Fomos atendidos pelo Charles e foi tudo simplesmente perfeito, a comida muito boa também, voltaremos mais vezes!",Comemorando 2 anos de namoro ,Beatriz A
151,172341,Coco Bambu Porto Alegre,0,5,2018-10-1,2019-3-7,"Lugar perfeito, ambiente impecável e atendimento muito bom. Sala de espera boa com atendimento dos funcionários e os pratos são excelentes!",Almoço ,Leocioato
152,95104,Coco Bambu - Dom Pastel,1,5,2022-2-1,2022-2-26,Muito bom! Garçom Cristian muito atencioso e prestativo. Pratos maravilhosos. Tudo perfeito. Recomendo muito.,Restaurante ótimo.,carlaaZ3645VP
153,189375,Coco Bambu - Dom Pastel,0,5,2018-6-1,2018-6-6,"Atendimento excelente. Viemos em um grupo de 8 e fomos atendidos pelo Eduardo que é muito gentil, simpático e solícito. A comida estava ótima como sempre.",Aniversário e formatura,anaclaradecampos
154,166264,Coco Bambu Botafogo Rio,0,5,2020-10-1,2020-10-21,"Ontem, eu e a minha família fomos pela segunda vez ao restaurante e dessa vez no Aniversário do meu irmão. Tivemos a grata surpresa de sermos presenteados com um atendimento excelente! A comida estava incrível e bem quente e (por ser o aniversário do meu...Mais","Segunda vez que vou, fomos tratados como reis e rainhas haha",renatacarios
155,103257,Coco Bambu JK,0,5,2018-9-1,2018-9-26,"Muito bom o atendimento Kot e Claudia A música é excelente, o cardápio com muitas opções. Adoro o restaurante e recomendo sempre! Nota 10!!❤️",Aniversario,Carla C
156,117271,Coco Bambu JK,0,5,2022-8-1,2022-8-1,"Foi incrível, sai daqui noiva ❤️ Obrigada Édson e seu Francisco por todo atendimento, ficamos plenamente satisfeitos ❤️Mais",Muito bom,D4978XWcamilav
157,16643,Coco Bambu Lago Sul,0,5,2017-11-1,2017-11-2,Local agradável..ñ conhecia ..sou nova na cidade e adorei..voltarei mas vezes sem dúvidas!! Atendidos pelo Moacir e andrade..pessoas agradaveis..prestativas é solicitas., Aniversário de cinara e lidia 😍,keillane aline C
158,183037,Coco Bambu - Dom Pastel,0,5,2017-12-1,2018-8-6,"realmente incrível, fantástico, não existe nada igual. recomendo muito maravilhoso, demais, 100%. realmente recomendadissimo","realmente incrível, fantástico, não existe nada igual. recomendo muito maravilhoso, demais, 100%.",Marcos C
159,173158,Coco Bambu Uberlândia,0,5,2021-7-1,2021-7-7,"Ótimo atendimento do Matheus Ribeiro, comida maravilhosa camarão coco Brasil, sobremesa maravilhosa, ótima qualidade",Happy birthday,palomarF129GO
160,81406,Coco Bambu Meireles,0,5,2021-8-1,2021-8-21,"Pizza excelente, atendimento perfeito, porém a música muito chata. E poderia ser menos de 100 caracteres para descrever isso.",Jantar,RiccardoS1715
161,136035,Coco Bambu Restaurante,0,5,2019-2-1,2019-2-24,Comida excelente e atendimento perfeito do garçom Anderson!! O maître José Luís visitou a mesa e nos deu atenção sobre cardápio!! Muito bom!,Formatura Thaisa,dinizrd
162,23274,Coco Bambu Restaurante,0,5,2019-10-1,2019-10-24,"Comida excelente, ambiente agradável e garçons (Hernandes e José Luis) muitíssimo hábeis. Recomendo muito!",Almoço,Mauricio J
163,50698,Coco Bambu Anália Franco,3,4,2020-2-1,2020-5-14,"Bom os drinks oferecidos no happy, porções boas porém com pouca, mas pouca quantidade, porém o preço é condizente a uma porção bem servida. Métri muito atencioso, porém os garçons nem tanto.",Rappy hour,cleberossi4646
164,65270,Coco Bambu São Luís,0,5,2018-6-1,2018-7-9,Ótimo lugar para comemorar aniversários! Sugestão: pudim! Por favor!! Prove o pudim!♥️ Possui sabor diferenciado e um bom custo.,Aniversários,Luana_Cantanhede
165,152144,Coco Bambu Sul Restaurante,0,5,2014-1-1,2014-1-21,"Os pratos de camarão são sensacionais. Independente de qual prato escolher, não vai se arrepender. O preço é um pouco elevado, mas vale cada centavo.",Um dos melhores restaurantes de Fortaleza,gerlylopes
166,107784,Coco Bambu Iguatemi Fortaleza,1,5,2021-1-1,2021-1-10,"Uma tarde muito agradável com a minha melhor amiga e no melhor lugar de Fortaleza e com o melhor garçom Elieser. Além de nos atender perfeitamente, ainda é um excelente fotógrafo.",Almoço das Amigas,B9094CRemanuelac
167,126809,Coco Bambu Manaus,0,5,2018-2-1,2018-2-11,Excelente atendimento dos garçons incluindo o garçom Senna que deu uma atenção todo especial.🦐🎉😋😋😋,Almoço ,Dayana S
168,140428,Coco Bambu Brasília Shopping,0,5,2018-3-1,2018-3-18,Acho que deu tudo certo. O atendimento foi bom e a comida estava em boa quantidade e gostosa :3. Recomendo,Foi massa,Pedro S
169,115209,Coco Bambu Market Place,0,4,2016-12-1,2016-12-21,O almoço estava mais uma vez maravilhoso.  Camarão com coco de entrada - fantástico.  Moqueca de camarão - fantástica sobremesa de cocada quente estava muito muito delicia!!,Almoço delicioso,EricaA1684
170,58017,Coco Bambu Lago Sul,0,4,2014-6-1,2014-9-1,"O ambiente é muito acolhedor. A comida é muito bem feita e as porções são bem generosas. O preço é acessível, mas é necessário fazer reserva, caso contrário terá que enfrentar uma longa fila de espera.",Ótimo lugar para comemorações,Gildenice2014
171,74125,Coco Bambu Frutos do Mar,0,5,2016-5-1,2016-5-18,"O Coco Bambu é um restaurante de qualidade, pratos servidos com bastante fartura e os preços são relativamente competitivos se dividirmos pelo número de pessoas que podem se servir com eles.",A melhor rede de restaurantes de frutos do mar que já conheci,Julio S
